v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65
.083153,.14794,.2782,3.6895,105.75,.00508,.089446,5.7594,.64674,.85206,.089855,.86473,.24645001,.089446,338.79,1.0774,6.7594,.089446,.1383,99.503998,1.3126,.08665,.12857001,.20437,.83287,1.0348,211.69,.44989,4.8632,.12863,.13846999,91.70099999999999,4.1484,2.9005,.23502,.64674,214.32,.85302,.36339,.6404300000000001,.031492,.13398001,178,78.491997,.47163,1.985,149.97,.016708,.025834,2.5796,.10344,.24105,1.3779,1.3795,3.6895001,.36339,.097591,.65121001,.001124,3.6682,4.6501,58.376999,6.2524,1.0459,0
.078231,.18626,.54974,4.3399,62.954,-.060919,.10008,4.3688,1.9937,.81374,.1213,.60803,.054055002,.10008,630.85,.57859,5.3688,.10008,.050198,36.682999,.76456,.12074,.039239001,.08507,.80316,.46128,5.6908,1.9245,4.0218,.00136,.051523,30.908,11.809,10.436,.049958,1.9937,,.81374,.025057999,1.1808,.048343,.060561001,95.195999,58.513,.39043,3.1226,37.626,.11305,.056705002,3.8351,.1646,.08468,2.8486,2.8486,5781,.025057999,.096138,.9522,0,9.949999999999999,6.2379,30.134001,12.113,6.9793,0
.046842,.0769,.5388500000000001,8.007199999999999,87.551,.24487,.057498,10.146,1.0283,.7801900000000001,.057498,.7477,.11742,.057498,228.65,1.5963,13.004,.057498,.054997001,101.54,.96354,.052841,.044805001,.30231,.7801900000000001,1.4578,.51974,1.4024,4.185,-.067557998,.054997001,27.608,13.221,.68714,.052841,1.128,,.7801900000000001,.050542999,2.1345,.021407,.050542999,157.67,56.122002,.16105,4.2249,104.42,-.012419,-.011879,8.007199999999999,.0769,.075638,2.0304,2.0304,8250.7998,.027542001,.06004,.97245997,0,3.5945,6.5037,26.847,13.595,2.7208,0
.00839,.86069,-.45412,.47237,-302.76,.21384,.006131,.15856,1.1323,.13647,.006131,.007123,.071168996,.006131,4710.4,.077488,1.1619,.006131,.006542,72.414001,1.5042,.11267,.0089530004,.24011,.13647,.080112,1.3614,-.76525,4.336,.85865998,.006542,379.59,.96155,.13091,.11267,.94998,,.13647,.12023,.07096,.16334,.12023,134.57001,62.153999,.045125,.25636,81.996,.05211,.055606999,.47237,.86069,1.04,.22997,.22997,-9844.0996,.11686,.061474,.88314003,0,5.0405,5.8725,335.23999,1.0888,1.5791,0
.11618,.59916,.4401,2.5424,74.7,0,.11618,.66901,1.5218,.40084,.11896,.40717,.24504,.11618,586.45,.62239,1.669,.11618,.076343998,80.607002,1.4799,0,.076343998,.14478,.34971,.62239,0,1.6029,4.0233,.29168001,.17099001,140.12,2.6049,1.2405,.014584,1.5218,,.40084,.0095840003,.55488,.077794,0,136.02,55.41,.3457,1.3645,165.04,-.25673,-.16869999,1.2108,.28534,.3839,1.46,1.46,4643.2998,.51159,.28985,.49377999,0,4.5281,6.5872,68.436996,5.3333,5.5428,0
-.10796,.42488,.48752,4.6542,20.813,0,-.10796,1.3536,2.6625,.57513,-.10645,-.8092,-.037586,-.10796,-1549.7,-.23553,2.3536,-.10796,-.040548,44.737999,.77895,-.10645,-.040548,-.18415,.47306,-.23553,-70.663,1.2861,2.6634,.1038,-.039992001,17.585,20.756,6.5176,-.10668,2.6625,,.57513,-.040066,1.1246,-.14368,-.039981999,64.555,19.816,-.33081,2.2081,43.015,-.11434,-.042943999,1.4615,.13342,.048179,1.5172,1.5172,224.59,-.040066,-.18772,1.0405,0,8.1585,18.419,18.290001,19.957,7.024,0
.039117,.20408,.65074,5.878,79.566,0,.049033,3.8999,1.6961,.79592,.04974,.36756,.039960001,.049033,1099.1,.3321,4.8999,.049033,.02891,60.499001,1.0136,.043591,.023064001,.14924,.7730900000000001,.28351,61.654,3.0146,3.2213,-.089755997,.029325999,29.353,12.435,8.1282,.037233,1.6961,,.79592,.021953,2.7244,.10914,.025700999,90.536003,30.037001,.13915,3.7707,61.857,.024848,.01465,3.8422,.1334,.080419,3.6872,3.6872,1083.3,.021953,.049148,.97153002,0,6.0332,12.152,28.709,12.714,7.8572,0
.048163,.48215,.2288,2.6365,1.6362,0,.068235,1.074,1.2509,.51785,.072436,.48806,.080854997,.068235,1740,.20977,2.074,.068235,.05455,65.042,.99422,.068196,.038502999,.35509,.42041,.16814,16.234,.36237,4.7102,.34871,.057815,43.245,8.440200000000001,2.4474,.070865,1.2509,.56069,.77771,.056651998,.3336,.15897,.054519001,93.947998,28.905001,.21607,1.0421,68.94799999999999,.035292,.028214,.7645,.13981,.11848,.82017,1.2317,11740,.056651998,.093006,.94621998,.50181,5.6117,12.627,40.794998,8.947100000000001,1.9811,0
.057703,.33428,.36884,2.4091,78.509,0,.066609,1.9915,1.8699,.66572,.066609,.25447,.2186,.066609,298.48,1.2229,2.9915,.066609,.035620999,7.6131001,.59456,.057185,.030858001,.48016,.59987,1.1962,,.99846,2.8804,.033310998,.035620999,52.39,6.967,5.4554,.046314,1.8699,,.66572,.024768,1.0649,.027902,.030580999,68.678001,61.064999,1.4795,2.2601,7.8065,-.28498,-.1524,1.8864,.26175,.14353,1.8021,1.8021,280.04001,.024768,.086677,.96625,0,47.944,5.9772,51.091999,7.144,5.0619,0
.1466,.34967,.48467,2.3969,40.215,.23396,.18973,1.7465,1.1151,.61071,.18973,.54681,.099715002,.18973,589.41,.61926,2.8598,.18973,.087370999,42.043999,1.4967,.20738,.067509003,.3237,.61071,.49592,1.0649,2.879,4.0762,.13677,.087370999,65.032,5.6126,.59306,.20738,2.2128,215.9,.6133999999999999,.095495999,.20937,.04909,.095495999,127.57,85.530998,.58608,1.6759,46.882,.18057,.083152004,2.3784,.34698,.17817,3.6276,3.6436,5776.2998,.10321,.24005,.89679003,.00441,8.6815,4.2675,58.32,6.2585,12.899,0
.017312,.15636,.19279,2.233,-9.5039,.047263,.020628,4.9933,1.061,.7807500000000001,.020628,.13192,.10333,.020628,1119.5,.32604,6.3955,.020628,.041811999,79.334999,.99173,.009604,.035091002,.054366,.7807500000000001,.30483,.20654,.29621,4.6688,.31031999,.041811999,122.74,2.9737,.06142,.009604,.51973,,.7807500000000001,.019466,.6414,.12866,.019466,184.11,104.78,.16144,1.5472,84.17700000000001,-.020748,-.042055,2.233,.15636,.33628,1.1996,1.1996,8992.2002,.057528,.022174,.94247001,0,4.6008,3.4835,115.68,3.1552,.758,0
-.039065,.98595,-.2196,.7096,-145.53,.034405,-.046517,.003728,1.0141,.003676,-.046517,-.061517,-.0071410001,-.046517,-36319,-.01005,1.0142,-.046517,-.033523001,83.776001,.89988,.034516,-.028152,.047281,.003676,-.002491,.25225,-.47385,5.1638,.70446002,-.033523001,201.71,1.8095,.035008,.034516,1.4109,.94911,.23345,.024874,.011478,.45574,.024874,138.86,55.082001,-.12266,.28841,84.958,-.002093,-.001508,.54422,.75617,.55263,.007931,.50376,-32019,.013913,-10.628,.98609,62.514,4.3569,6.6265,198.89999,1.8351,2.9943,0
-.29263,.1717,.28391,2.6536,-47.411,.69532,-.29263,4.8242,.59321,.8283,-.29263,-1.7043,-.34,-.29263,-337.04,-1.083,5.8242,-.29263,-.53505999,239.69,.29297,-.28986,-.53505999,.69532,.8283,-1.083,-3.1441,.52153,4.6193,.25132999,-.53505999,67.977,5.3695,-1.6882,-.28986,.65666,,.8283,-.53000998,.38665,-.030815,-.53000998,259.76999,20.08,-.81479,.56188,142.19,-.39654,-.72507,2.6536,.1717,.18624,1.5215,1.5215,11817,-.68573999,-.35328,1.6857001,0,1.5228,18.177,114.59,3.1852,1.0046,0
.00979,.7232499999999999,.079236,1.1097,-35.63,.093399,.006246,.24093,1.0326,.17425,.006246,.00865,.0059429999,.006246,10084,.036198,1.3827,.006246,.001418,38.813999,1.745,.18455,.0022219999,.12369,.17425,.041098,.4326,.39881,4.3181,.15434,.001418,61.782,5.9079,.25516,.18455,4.4716,285.75,.17542,.041894,.10303,.11628,.041894,60.231998,21.417,.020899,.461,40.08,.16461,.037369002,1.1079,.7220800000000001,.16927,.87703,.88289,1648.1,.031580999,.056183,.96842003,.006685,9.403700000000001,17.042,59.831001,6.1006,22.172,0
.22341,.19458,.3149,2.7428,66.52800000000001,0,.23344,4.1393,1.0682,.80542,.26103,1.2919,.22831,.23344,291.23,1.2533,5.1393,.23344,.21854,0,1.2972,.12257,.20915,.48896,.67332,1.2018,4.4429,.62431,4.1021,.050664999,.21919,109.08,3.3463,3.1074,.46357,1.0682,53.87,.81462,.43399,1.9125,.048769,.11474,51.265999,51.265999,,2.7428,0,.11214,.10498,2.547,.18069,.29884,1.5968,1.615,2.7428,.43399,.27738,.52266997,.011422,,7.1197,61.742001,5.9117,2.1177,0
.095993,.36521,.40008,2.2422,12.534,.034461,.12228,1.1608,1.0719,.42394,.12228,.37968,.068806,.12228,738.0700000000001,.49453,2.7382,.12228,.046585999,43.743999,1.1276,.14239,.036570001,.043435,.42394,.42255,.58144,1.4399,4.1527,.13465001,.046585999,48.004,7.6035,.38988,.14239,2.6533,9.447800000000001,.46708,.054244999,.043569,.059822,.054244999,98.466003,54.721001,.30514,1.2654,46.889,.084062,.032024998,1.9774,.32207,.13152,1.5258,1.681,5686.6001,.067064002,.22643,.93294001,.10175,8.3439,6.6702,44.785,8.1501,9.446999999999999,0
-.050953,.72781,.13494,1.1854,-79.93300000000001,-.43702,-.050953,.3325,.94903,.242,-.050953,-.070009,-.0087019997,-.050953,-30801,-.01185,1.374,-.050953,-.051410999,93.265999,1.1094,-.062339,-.051410999,-.43702,.242,-.01185,-.59693,.98308,3.8655,.37145999,-.051410999,254.38,1.4349,-.085653,-.062339,1.0046,,.242,-.062899001,.63728,-1.1958,-.062899001,146.92,53.650002,-.2012,.83744,88.51300000000001,-.10467,-.10561,1.1854,.72781,.69692,1.7631,1.7631,990.03998,-.053707998,-.21055,1.0537,0,3.9135,6.8034,268.04001,1.3617,7.2207,0
.091218,.32314,.40658,2.2582,27.074,.42594,.11394,2.0133,1.0627,.65057,.11394,.35261,.088307999,.11394,785.6,.46461,3.0946,.11394,.067019001,25.934999,1.1367,.10051,.053653002,.5295,.65057,.39429,.62826,1.5043,4.2819,.13963,.067019001,73.72499999999999,4.9509,.31104,.10051,1.7162,,.65057,.059119001,.78586,.077714,.059119001,102.14,76.209999,.7551099999999999,1.8844,27.561,.064317,.037831001,2.2582,.32314,.20199,2.407,2.407,7781.3999,.059009001,.14021,.94098997,0,14.074,4.7894,69.374001,5.2613,6.2904,0
.11538,.19027,.57397,4.8466,63.358,0,.14342,4.2556,1.8064,.8097299999999999,.15287,.96116,.14215,.14342,270.47,1.3495,5.2556,.14342,.079393998,58.931999,1.2137,.13533,.063871004,.26707,.68511,1.2021,14.32,2.0735,3.2141,.012273,.080906004,32.325,11.291,8.854900000000001,.12156,1.8064,10.51,.85079,.067293003,1.1651,.025504,.074914999,111,52.067001,.39559,2.892,63.184,.021965,.01216,3.8008,.14921,.088562,2.9251,3.0735,939.60999,.067293003,.14249,.92201,.050708,6.1936,7.0102,30.15,12.106,6.5257,0
.17738,.31231,.65374,3.0933,81.77500000000001,0,.21542,2.202,1.5318,.68769,.23671,.68977,.15370999,.21542,484.14,.75391,3.202,.21542,.14063001,84.029999,1.1051,.22669,.1158,.6183,.65965,.6321,10.649,19.256,3.8744,-.025338,.14063001,86.48099999999999,4.2206,4.2206,.21368,1.5318,,.68769,.13950001,1.1442,.042195,.14799,145.03999,61.013,.50299,1.9641,97.652,.20665,.13491,3.0933,.31231,.23693,20.256,20.256,4895.2002,.13950001,.25793,.86650002,0,4.3437,5.9823,74.417,4.9048,45.12,0
.43585,.18208,.76064,5.1775,190.97,0,.43585,4.4921,1.6523,.81792,.43585,2.3937,.26379001,.43585,152.48,2.3937,5.4921,.43585,.26379001,41.308998,1.5223,0,.26379001,.81008,.79533,2.3937,,13.28,3.3663,-.14981,.59011,63.669,5.7328,5.7328,.002652,1.6523,,.81792,.001605,2.4688,,0,108.95,67.643997,2.3308,4.1505,65.38800000000001,0,0,5.1775,.18208,.17444,14.28,14.28,1768,.36825001,.53287,.64363003,0,8.835800000000001,5.3959,40.223,9.074400000000001,28.848,0
.026185,.57763,.002927,1.0074,-40.108,-.000441,.026185,.72723,1.0661,.42007,.026185,.06595,.042116001,.026185,4449.1,.082039,1.7312,.026185,.023273,36.595001,1.0783,.066619,.023273,-.000441,.42007,.082039,.63124,.004878,6.5213,.50063998,.023273,137.32,2.658,.11533,.066619,1.1347,1.5903,.60065,.059209,.049514,.21624,.059209,123.37,86.778999,.23212,.7232499999999999,39.016,.045417,.040364999,.69245,.39705,.37622,.7000999999999999,1.001,9722.4004,.062034,.062336,.93796998,.42987,9.974,4.2061,128.8,2.8338,1.8752,0
.12948,.43332,.41741,1.9713,9.418699999999999,0,.16218,1.3078,2.4148,.56668,.17687,.3774,.070998996,.16218,922.49,.39567,2.3078,.16218,.067162,53.803001,1.4011,.16853,.053619001,.29089,.36179,.3202,11.474,2.731,3.8123,.12024,.067318998,69.895,5.2221,5.179,.17067,2.4148,,.56668,.070675001,.33956,.081239,.069789,105.99,52.187,.36375,1.143,57.895,.15926,.065950997,1.955,.42975,.19149,3.7076,3.7076,2709.5,.070675001,.22849,.93349999,0,6.784,6.9941,64.956001,5.6192,15.799,0
.33755,.10861,.5874,6.4086,201.68,0,.41705,8.207599999999999,1.3634,.89139,.41705,3.84,.33888999,.41705,85.795,4.2543,9.207599999999999,.41705,.30588999,15.665,1.2639,.39185,.24758001,.91257,.88489,3.5223,,1.9323,3.8857,-.30972001,.30588999,40.806,8.944800000000001,8.944800000000001,.39193,1.3634,,.89139,.28747001,4.9788,.008287,.28740001,41.570999,25.906,5.7687,5.8698,21.985,.34685,.25440001,6.4086,.10861,.1118,2.9323,2.9323,4514.3999,.28747001,.37868,.70192999,0,23.3,14.089,29.075001,12.554,4.485,0
-.028695,.92679,-.095163,.89732,-19.756,-.086878,-.028695,.068003,1.0015,.063024,-.028695,-.030962,-.003552,-.028695,-32016,-.011401,1.079,-.028695,-.0096460003,8.1371002,.74453,.008953,-.0096460003,-.086878,.063024,-.011401,.030138,-.56518,6.1272,.30972999,-.0096460003,113.88,3.2051,.00966,.008953,2.9952,,.063024,.0030090001,.006356,1.1251,.0030090001,101.31,93.172997,-.43267,.82576,8.1493,-.009177,-.003085,.89732,.92679,.312,.37431,.37431,-127540,.001503,-.4553,.99849999,0,44.857,3.9174,113.71,3.21,17.668,0
.13466,.18242,.53366,3.9456,438.73,.46299,.16482,4.2909,1.1894,.7827499999999999,.16482,.90971,.48383999,.16482,353.06,1.0338,5.4819,.16482,.42284,122.69,.6742899999999999,.14936,.34549001,.55622,.7827499999999999,.86854,4.5579,1.8714,4.9336,-.90245003,.42284,201.79,1.8088,.81879,.14936,.50057,468.92,.78399,.38319999,3.1264,.034639,.38319999,138.98,16.289,1.0278,3.2224,145.93,.12559,.3222,3.9186,.18117,.55286,2.7449,2.7493,45804,.15926,.17204,.84074003,.001591,2.975,22.407,169.66,2.1514,1.3669,0
.015492,.31849,.41653,2.3972,12.851,0,.024302,2.1398,1.5079,.6815099999999999,.036984,.081522,.032101002,.024302,2401.6,.15198,3.1398,.024302,.016116999,86.078003,.72471,.036339,.010274,.62459,.63581,.12432,2.8656,1.4596,3.738,.19555999,.022445999,72.105,5.0621,4.7381,-.001143,1.5079,,.6815099999999999,-.00075800001,.10571,.17565,.024099,165.36,79.277,.043564,1.2043,86.01300000000001,.012237,.0081150001,2.2438,.29811,.19755,2.3882,2.3882,2278.5,-.00075800001,.022732,.98439002,0,4.2403,4.6041,72.158997,5.0583,5.2841,0
-.063447,.45607,.48317,2.0594,40.77,-.015626,-.077264,.95782,.90724,.43683,-.077264,-.16941,-.065030001,-.077264,-3379.8,-.10799,2.1926,-.077264,-.10201,188.03999,1.0952,-.077672,-.083770998,-.006914,.43683,-.077699,-.9304,7.9527,3.8687,.43979999,-.10201,199.4,1.8305,-.17031,-.077672,.7606000000000001,,.43683,-.10255,.27316,-.30193,-.10255,392.60001,204.56,-.1626,1.2039,170.6,-.10568,-.13954,2.0594,.45607,.5463,7.19,7.19,3571.2,-.10225,-.14524,1.1022,0,1.941,1.7843,219.78999,1.6607,12.466,0
.0908,.81724,.32892,1.6249,-21.647,.052964,.079024,.22363,1.0346,.18276,.079024,.15015,.033665001,.079024,2995.5,.12185,1.2236,.079024,.026714999,61.637001,1.1802,.11322,.030696001,.041188,.18276,.13626,.39603,2.272,4.3558,.259,.026714999,67.193,5.4321,.13855,.11322,2.9734,1.2227,.47369,.038277,.097251,.20084,.038277,99.212997,37.576,.18178,.67585,63.773,.092668,.031328,1.0465,.5263099999999999,.18409,1.2624,3.272,7461.7998,.033484999,.49683,.96651,1.5919,5.9218,9.7136,64.943001,5.6203,20.432,0
.003878,.332,.62461,2.998,39.154,.060759,.009059,2.0033,1.0008,.6651,.009059,.028976,.023905,.009059,2327.4,.15683,3.012,.009059,.0041589998,60.417999,.90568,.007465,.0017810001,.089135,.6651,.14123,.0343,9.952299999999999,3.9172,.063555002,.0041589998,52.43,6.9617,.022485,.007465,2.215,29.764,.68448,.003427,.72166,.21625,.003427,119.25,58.833,.010757,1.8447,60.466,-.035544,-.016318001,2.823,.31263,.14364,10.597,10.906,5161.7002,.00079199998,.005831,.99921,.029132,6.0412,6.204,52.388,6.9672,34.705,0
.19258,.46836,.39327,2.9439,22.817,-.090116,.2064,1.1351,1.9084,.53164,.21458,1.0202,.11912,.2064,752,.48537,2.1351,.2064,.10815,51.278999,.97183,.17473,.10091,-.048301,.073574,.45587,21.339,.97244,3.4183,.17667,.11244,37.004,9.863899999999999,4.2608,-.087182,1.9084,1.4298,.76067,-.045683,.64856,.079788,.091559,88.815002,37.535999,.71826,1.6186,49.039,.1538,.080587998,1.2716,.20231,.10138,1.3146,1.8809,1030.3,-.045683,.36224,.90671003,.4308,7.118,9.7241,38.694,9.433,4.719,0
.041566,.35119,-.18789,.31204,-301.84,.14206,.068311,1.7836,1.3126,.62641,.068311,.25012,.29547,.068311,1296.5,.28153,2.8474,.068311,.20413999,0,1.0653,.074573,.12422,.18395,.62641,.20538,2.9253,-.2054,4.0027,.86745,.20413999,391.05,.9333900000000001,.21234,.074573,.33713,1.0915,.70448,.22285999,.2239,.10982,.22285999,26.259001,26.259001,,.31204,0,.044013,.13153,.24267,.27312,1.0714,.68477,.77012,-1890.8,.23817,.066356,.76182997,.12464,,13.9,297.91,1.2252,.3658,0
.23516,.14972,.43472,4.2231,70.572,.59411,.23583,5.5974,1.1503,.83805,.23583,1.7485,.18653999,.23583,185.91,1.9633,6.679,.23583,.14966001,40.257,1.3032,.22768,.14924,.59839,.83805,1.9588,1.6621,1.01,5.1118,-.00075100001,.14966001,35.939,10.156,1.5207,.22768,1.6178,26.663,.85289,.14449,1.1469,.017223,.14449,96.106003,55.848999,1.3531,2.9346,46.309,.16956,.10761,3.8044,.13488,.098463,1.9471,1.9816,56237,.13068999,.28061,.86931002,.017714,9.066700000000001,6.5355,31.242001,11.683,3.6611,0
.066617,.12257,.22604,3.6567,86.41800000000001,.34235,.069626,6.786,1.1427,.83175,.069626,.81833,.31634,.069626,378.48,.96439,8.1587,.069626,.18633001,99.302002,.77818,.055694,.17828,.35275,.83175,.93984,1.7032,.32813,5.211,.080658004,.18633001,94.96899999999999,3.8433,.45439,.055694,.40734,5.5878,.86924,.14905,1.7627,.038646,.14905,157.41,58.108002,.6553,2.4619,113.47,.007116,.019043,2.5384,.085082,.26019,1.2074,1.2618,36744,.12488,.080093,.87511998,.045069,3.6756,6.2814,83.109001,4.3918,.54243,0
.005959,.25414,.21638,1.8796,23.272,.019526,.009088,2.8796,1.0215,.73182,.009088,.036942,.036139,.009088,1980,.18434,3.9348,.009088,.0070099998,36.132999,1.175,.030838,.0045969998,.02479,.73182,.17203,.24299,.40247,4.3618,.079962,.0070099998,70.75,5.159,.12134,.030838,1.3105,41.027,.73996,.023788,.64606,.1218,.023788,85.438004,49.305,.046433,1.3579,36.909,-.006924,-.0053409999,1.8194,.246,.19384,1.3612,1.3764,4977.2998,.021020001,.008143,.97898,.011126,10.102,7.4029,69.263,5.2698,2.4113,0
-.031173,.35589,.30627,1.8606,35.502,0,-.031173,1.8099,3.7198,.64411,-.020612,-.087592,-.0075269998,-.031173,-4639.3,-.078676,2.8099,-.031173,-.0083799995,3.0906999,.76251,0,-.0083799995,.46005,.5444600000000001,-.078676,0,.90656,2.7005,.080232002,-.015805,52.576,6.9424,6.9424,.004745,3.7198,,.64411,.0012760001,.24973,3.7388,0,56.252998,53.161999,-.98969,1.7721,4.6532,-.003173,-.00085299998,1.8606,.35589,.14404,1.9066,1.9066,153.67,.33579001,-.048397,.66738999,0,118.1,6.8658,34.921001,10.452,11.011,0
.37056,.024045,.69233,46.37,93.392,0,.45855,40.589,2.2008,.97596,.47606,30.05,.23176999,.45855,17.205,21.214,41.589,.45855,.20835,30.346001,1.2253,.47074,.16836999,.98975,.9439,17.555,26.884,2.3676,3.1931,-.17734,.20835,2.7909,130.78,82.998,.20516,2.2008,,.97596,.093221001,27.481,.001535,.21389,47.801998,17.457001,2.0252,34.379,33.465,.4192,.19047,29.428,.01526,.007646,3.3376,3.3376,1079.9,.093221001,.37969,.81506002,0,12.028,20.909,2.5307,144.23,7.5264,0
.1185,.23155,.32472,2.5153,-1.2428,.33779,.15079,2.756,1.1497,.63815,.15079,.70363,.13689999,.15079,423.86,.86114,4.3187,.15079,.10353,80.443001,1.1455,.19901,.081358999,.42349,.63815,.7216900000000001,1.5709,.70443,5.3087,.13108,.10353,61.742,5.9117,.85947,.19901,1.5407,12.64,.6554,.13664,.22662,.030743,.13664,122.91,42.466,.36915,1.0174,92.483,.1504,.10326,2.3279,.2143,.16916,1.3844,1.4218,66101,.13018,.18569,.86982,.027029,4.5374,8.595000000000001,53.703999,6.7965,3.1596,0
.023204,.39004,.61232,2.5794,12.67,.000228,.0296,1.5638,1.7876,.6099599999999999,.08954,.076351,.016821999,.0296,4734.1,.077101,2.5638,.0296,.016558001,112.43,1.0849,.055944,.01298,.11589,.58948,.060702,.9333399999999999,,3.3877,.12872,.016574999,81.081,4.5017,4.4745,.042426,1.7876,,.6099599999999999,.023732999,.41318,.23045,.031295002,171.47,59.040001,.042139,1.159,115.17,.055472,.031030999,2.5638,.38768,.22214,,,1495.2,.023732999,.038042,.98404002,0,3.2464,6.1823,79.156998,4.6111,,0
.045024,.98016,-.069122,.92896,-43.231,-.028264,.045024,.020236,3.3268,.019835,.14464,.046272,.022871999,.045024,4701.9,.077629,1.0202,.045024,.013534,31.636,1.1778,.14426,.013534,.071015,.01676,.077629,1.4481,-.71934,4.2112,.23395,.023504,117.94,3.0949,3.0723,.3154,3.3268,,.019835,.094805002,.2079,.18635,.043361999,76.977997,45.341999,.15615,.63263,34.949,.11319,.034024,.9222,.97303,.32312,.20642,.20642,-1124,.094805002,2.2699,.98653001,0,11.538,8.049899999999999,106.76,3.419,34.622,0
.099094,.36524,.15242,1.946,-23.964,.11806,.10291,1.5854,1.1389,.57905,.10291,.63874,.15424,.10291,909.6,.40128,2.7379,.10291,.1083,69.799004,1.9171,.12015,.10429,.12945,.57905,.39083,1.4401,.22203,4.8973,.32582,.1083,70.48399999999999,5.1785,.32896,.12015,.95855,.64579,.78317,.12644,.49025,.073308,.12644,90.095001,20.295,.54534,.81819,79.494,.076496,.080504999,.85842,.16111,.19311,.84351,1.1409,12032,.12196,.17113,.87804002,.35252,5.2293,17.984,61.888,5.8977,1.3842,0
.13271,.67871,.25583,1.4391,5.7538,0,.16751,.47338,3.6595,.32129,.24733,.28749,.055957999,.16751,1209.8,.30171,1.4734,.16751,.045775,18.450001,1.1763,.22366,.036265001,.47668,.27567,.25044,2.8023,1.584,3.0398,.086053997,.047637001,61.866,5.8998,5.065,.22183,3.6595,7.2683,.4112,.060619,.65269,.086706,.061117999,45.701,27.250999,.71745,1.1216,19.64,.1864,.050935,1.2354,.58267,.1695,1.9893,2.546,280.39999,.060619,.41307,.95484,.27986,19.783,13.394,58.116001,6.2806,22.659,0
-.056086,.072939,.28042,4.8446,24.224,-.19819,-.056042,8.8817,.86675,.64783,-.056042,-.76835,-.011948,-.056042,-4284.1,-.085199,13.71,-.056042,-.10775,167,.96514,-.059099,-.10784,-.1966,.64783,-.085795,-.98488,.43366,4.025,-.003369,-.10775,44.366,8.227,-.81025,-.059099,.55301,,.64783,-.11363,1.0985,-.25866,-.11363,191.75,24.754,-.23569,1.5821,144.75,-.10893,-.20942999,4.8446,.072939,.12155,1.0018,1.0018,2970.6001,-.15374,-.086576,1.1537,0,2.1856,14.745,51.187,7.1307,.80432,0
.029359,.91174,.48822,11.081,100.3,.077574,.029359,.09564,1.1029,.087198,.029359,.6062,.12696999,.029359,4585.9,.079593,1.0968,.029359,.051367,227.21001,1.0363,.060349,.051367,.077574,.087198,.079593,1.1646,1.0537,4.2345,1.5453,.051367,34.112,10.7,.066191,.060349,.58971,.20951,.9505,.10559,.59068,.28945,.10559,324.45001,97.238998,.08252,3.7347,250.59,.01714,.029989,.58861,.048431,.093458,.18819,2.0514,8376.9004,.093327001,.33669,.90666997,9.900499999999999,1.6065,3.7536,30.929001,11.801,1.2335,0
.44711,.082568,.50856,7.1593,70.31,0,.44711,11.111,1.7268,.91743,.44745,5.415,.27737001,.44711,62.921,5.8009,12.111,.44711,.25892001,48.710999,1.2079,.44732,.25892001,1.3264,.91725,5.8009,1318,1.2438,3.5142,.017759001,.25892001,20.937,17.433,17.433,.28739,1.7268,,.91743,.16643,.66743,.005744,.25905001,113.3,64.588997,1.9402,4.3682,58.437,.41547,.2406,7.1593,.082568,.057362,2.2438,2.2438,1661.7,.16643,.48735,.76517999,0,7.4932,5.6511,17.452999,20.914,4.2233,0
.045643,.5098200000000001,.12882,1.4365,-46.091,0,.058781,.96148,1.0633,.49018,.080786,.19916,.1332,.058781,1313.8,.27782,1.9615,.058781,.05528,83.031998,1.0466,.080613,.042924002,.18738,.48053,.25205,3.6634,.22363,3.7145,.47815001,.075425997,107.06,3.4094,1.9738,.057064,1.0633,2.0059,.58095,.053665001,.022154,.10396,.075810999,143.28999,60.254002,.053665,.61689,87.741,-.002246,-.002112,.8316,.29515,.29331,.85096,1.0085,667.54999,.053665001,.093114,.94594002,.18517,4.3959,6.0577,101.31,3.6027,1.846,0
.065999,.60862,.3447,1.5966,3.7556,0,.085516,.64306,1.8784,.39138,.096176,.14802,.068916999,.085516,1716.1,.2127,1.6431,.085516,.045527,54.154999,1.4982,.095468,.035135999,.18742,.22759,.18063,8.9565,4.4449,3.6665,.32387,.05012,118.4,3.0828,2.9264,.097269,1.8784,20.857,.42224,.051784001,.083367,.14553,.050825,169.89,115.74,.23682,1.1142,57.112,.051533,.027434999,1.5156,.5777600000000001,.32438,5.0469,5.4449,1599.4,.051784001,.16863,.95449001,.078865,6.7399,3.1538,112.27,3.2511,24.222,0
.015725,.25834,.74033,4.4895,49.825,0,.015725,2.8708,2.52,.74166,.016172,.07412,.010266,.015725,3645,.10014,3.8708,.015725,.00624,56.785999,.95585,.011949,.00624,-.25296,.63903,.10014,26.727,15.582,2.692,.0041550002,.00624,30.87,11.824,9.710000000000001,.011449,2.52,,.74166,.0045440001,1.1801,.38976,.0047419998,101.7,44.910999,.04011,2.6416,57.046,.001805,.00071599998,3.6869,.21216,.084575,15.61,15.61,364.29999,.0045440001,.021203,.99382001,0,6.4276,8.1271,30.73,11.878,53.037,0
