,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64
4350,0.21846999999999997,0.091011,0.18602,3.0439999999999996,9.8396,0.97464,0.21846999999999997,9.142,1.0763,0.8320200000000001,0.21846999999999997,2.4005,0.10189,0.21846999999999997,110.82,3.2936,10.988,0.21846999999999997,0.074262001,13.700999999999999,1.0709,0.21693,0.074262001,0.97464,0.8320200000000001,3.2936,0.79363,0.2573,4.9235,-0.001085,0.074262001,12.152999999999999,30.034000000000002,2.3836,0.21693,2.9658,,0.8320200000000001,0.073738001,1.0691,0.010033,0.073738001,22.299,8.597499800000001,1.9783,1.8305,14.745999999999999,0.13565,0.046108998,3.0439999999999996,0.091011,0.033295,1.1508,1.1508,15597.0,0.070868,0.26258000000000004,0.92913002,0.0,26.64,42.45399999999999,11.292,32.325,4.0692
1150,0.16814,0.43649,0.43833,2.2368,18.345,0.0,0.2105,1.291,2.5802,0.5635100000000001,0.24449,0.5939399999999999,0.10407000000000001,0.2105,593.3099999999998,0.61519,2.291,0.2105,0.081579998,44.333999999999996,0.9959100000000001,0.24391,0.065164,0.56176,0.5189,0.5181600000000001,7.1745,2.1149,3.693,0.16904999,0.085551001,54.231,6.7304,5.4648,0.19492,2.5802,10.248,0.61028,0.075544998,0.018682,0.048188,0.09452900300000001,111.2,66.870003,0.5364899999999999,1.3525,47.957,0.18588,0.07203900099999999,1.8162,0.35441,0.14858,2.7189,2.9445,2161.8,0.075544998,0.29838000000000003,0.92052001,0.083006,8.2329,5.4584,50.133998999999996,7.2804,12.449000000000002
1463,0.017368,0.73665,-0.30504000000000003,0.57982,-83.196,0.0248,0.021947,0.3575,1.7964,0.26335,0.039313,0.030231,0.03073,0.021947,4870.7,0.07493899999999999,1.3575,0.021947,0.012217,19.221001,0.96729,0.031869,0.009668000000000001,0.10098,0.052601,0.068722,1.8351,-0.52678,4.1814,0.38751999,0.021884999999999998,148.93,2.4509,2.4154,0.017102000000000003,1.7964,,0.26335,0.0095210001,0.06113,0.37704,0.017741,76.511002,57.290001000000004,0.1836,0.44952,19.406,-0.001387,-0.000772,0.5714199999999999,0.72597,0.40802,0.45478999999999997,0.45478999999999997,-4631.6001,0.0095210001,0.065948,0.98794001,0.0,18.99,6.3711,147.50999,2.4744,3.1022
177,0.12265,0.14870999999999998,0.85129,6.7245,99.914,0.0,0.15223,5.7245,3.197,0.85129,0.15567999999999999,1.0237,0.047618002,0.15223,356.55,1.0237,6.7245,0.15223,0.047618002,0.79738998,1.0653,0.15567,0.038362999,,0.5455,0.8247200000000001,45.131,,1.9125,-0.09669800099999999,0.048696999000000005,17.843,20.457,20.457,0.15485,3.197,,0.85129,0.048436999,3.0788,0.031843,0.048693001,61.897999,61.099998,17.56,6.6775,0.83798,0.15567,0.048693001,6.7245,0.14870999999999998,0.048884,,,69.598,0.048436999,0.14407,0.95240003,0.0,457.74,5.9738,16.978001000000003,21.498,
4395,0.027162000000000002,0.68375,0.21264,1.4758,-11127.0,0.0,0.031807,0.46252,1.1918,0.31625,0.071296,0.07117000000000001,0.05119,0.031807,4090.8,0.089224,1.4625,0.031807,0.026688999999999997,155.02,0.8793,0.06290499999999999,0.022791,0.08248899999999999,0.079088,0.08243099999999999,1.5930000000000002,0.62462,4.6392,0.56726998,0.041613001000000004,161.76,2.2721,1.4851,0.061302999999999996,1.1918,1.2202,0.44197,0.051438998,0.027736,0.24745,0.052783000999999996,198.21001,43.185001,0.053663,0.34324,181.94,0.033705,0.028281999999999998,0.9646299999999999,0.44692,0.44011000000000006,0.92895,1.2982,9265.2998,0.15385,0.085888,0.88519001,0.39754,2.3545,8.4521,136.88,2.6666,3.5007
3475,-0.21293,0.9198,0.080528,1.3341,-33.024,-0.5908,-0.21293,0.08719500000000001,1.0612,0.080202,-0.014039,-0.8833,-0.15205,-0.21293,-2080.7,-0.17542,1.0872,-0.21293,-0.20066001,60.618999,1.1279,-0.017322,-0.20066001,-0.52432,-0.38644,-0.17542,-0.087092,0.1187,4.5351,0.82539999,-0.16058999,80.071,4.5584,1.1947,-0.037698,1.0612,0.22016,0.74043,-0.035525002,0.18367,0.8950600000000001,-0.016323,95.385002,34.765999,-1.2082,0.60297,58.538999999999994,-0.068898,-0.064926997,0.34963,0.24106,0.21936999999999998,0.11822,1.0914,2761.1001,-0.035525002,-2.6549,1.1948,8.232,6.0213,10.499,82.916,4.4021,1.5642
2348,-0.72055,7.4551,0.044660000000000005,6.3689,34.1,-7.5528,-0.72055,-0.8658600000000001,0.079547,-6.4551,-0.40578000000000003,-86.62200000000001,-8.884300199999998,-0.72055,-3850.4,-0.094796,0.13414,-0.72055,-9.0580997,0.0,0.9333299999999999,-0.40579,-9.0580997,-2.0933,-8.2734,-0.094796,-1.2892,0.047158,1.9445,93.054001,-5.1011,6.2561,58.343,0.065098,-0.40576999999999996,0.079547,0.007114,0.9916799999999999,-5.1009998,6.3689,-0.634,-5.1012998,0.0,0.0,,6.3689,0.0,-0.41962,-5.2751002,0.007106,0.008318,0.01714,-6.8163,1.0472,3.9300001000000004,-5.1009998,0.11162000000000001,10.048,-1.1536,,,38.168999,9.5628,0.083997
2992,0.15969,0.20886,0.28811,2.3795,13.17,0.52931,0.20057,3.6642,1.0982,0.7653,0.20057,0.9603299999999999,0.11327000000000001,0.20057,291.54,1.252,4.7879,0.20057,0.08688200300000001,33.744999,1.0733,0.19385,0.069173999,0.66161,0.7653,1.0563,0.92214,0.57276,4.6753,0.047239002,0.08688200300000001,36.263000000000005,10.065,0.92816,0.19385,2.3179,,0.7653,0.083972,0.47785,0.026951999999999997,0.083972,62.794998,29.049999,0.74821,1.3576,37.058,0.13294,0.057585001,2.3795,0.20886,0.099352,1.5214,1.5214,13640.0,0.089385003,0.20867,0.91061002,0.0,10.815999999999999,12.565,33.021999,11.052999999999999,4.5894
2887,0.010065000000000001,0.35157,0.052654,1.1601,54.449,0.35436999999999996,0.012882,1.8419,1.0606,0.64757,0.012882,0.039168,0.18374000000000001,0.012882,1887.7,0.19336,2.8444,0.012882,0.034818998999999996,4.1262002,0.07988200000000001,0.024556,0.027205,0.41572,0.64757,0.18535,0.70395,0.085138,3.7997,0.93773001,0.034818998999999996,344.15,1.0606,0.069846,0.024556,0.38519000000000003,16.645,0.67024,0.066371001,0.026369,0.14511,0.066371001,367.85999,363.73001,2.4065,1.1474,4.3764,-0.030542000000000003,-0.082549997,1.0853,0.3289,0.94286,1.0471,1.0838,331.97,0.057170998,0.015543000000000001,0.94283003,0.03501,88.459,1.0035,324.47,1.1249,0.59824
206,0.19710999999999998,0.20254,0.46658,3.3036,40.178000000000004,0.77858,0.24454,3.8284,1.2839,0.77541,0.24454,1.2074,0.23402999,0.24454,254.11,1.4364,4.9373,0.24454,0.19671001,105.76,1.268,0.27076999999999996,0.15855999,0.9636299999999999,0.77541,1.2022,2.7966,1.4101,5.8694,0.15516999,0.19671001,76.352,4.7805,1.3369,0.27076999999999996,1.2459,,0.77541,0.21781999999999999,0.064868,0.020995,0.21781999999999999,192.61,86.844002,0.5472100000000001,1.5252,135.79,0.22439,0.1805,3.3036,0.20254,0.20918,2.3434,2.3434,345430.0,0.22111999999999998,0.2542,0.77888,0.0,3.4511,4.2029,59.469002,6.1376,3.7569
1555,0.0,0.0,17.631,,10273.0,0.0,0.0,,1.2784,21.653000000000002,0.0,,0.0,0.0,,,,0.0,0.0,84.740997,2.6955,2.7534,0.0,0.0,21.653000000000002,,7.5449,1.5943,2.8735,-8.7265997,0.0,0.0,,,2.7534,82.66,,21.653000000000002,0.59018999,,0.0,0.59018999,5047.2998,4962.6001,0.0,,108.33,2.7534,0.59018999,,0.0,0.0,1.9580000000000002,1.9580000000000002,13176.0,0.21775999999999998,0.0,0.78223997,0.0,4.3072,0.073551,0.0,,0.42186999999999997
2920,0.088058,0.65867,0.22893000000000002,2.1424,14.02,0.20018,0.10833,0.50485,1.1166,0.33253,0.10833,0.54061,0.10322,0.10833,1512.8,0.24128000000000002,1.5182,0.10833,0.070364997,41.568999999999996,1.5226,0.14692,0.057195999000000004,0.23005,0.33253,0.21049,1.0656,0.40115,5.3388,0.40285,0.070364997,53.05,6.8803,0.22305,0.14692,1.544,0.5542,0.7908,0.095426001,0.20114,0.10964000000000002,0.095426001,92.224998,50.655998,0.50221,1.2674,46.418,0.09633,0.062569,0.6518,0.20039,0.14534,0.5826899999999999,1.3857,49951.0,0.10446,0.26481,0.89554,1.3781,8.7805,7.2055,47.507999,7.6829,2.6978
4918,0.017099,0.40160999999999997,0.034669,1.1022,-24.49,-0.021197,0.017211,1.2524,1.0115,0.50298,0.017211,0.05076,0.070905998,0.017211,1624.1,0.22474,2.49,0.017211,0.013521,31.950001,1.0902,0.03565,0.013433,0.020982,0.50298,0.22446,0.28329,0.055359000000000005,4.1798,0.30359,0.013521,98.344,3.7115,0.088769,0.03565,1.297,4.1943,0.56552,0.028007001,0.056226,0.12147000000000001,0.028007001,101.7,69.751999,0.15347,0.77364,32.317,-0.037395,-0.029378001,0.9306,0.33907,0.26944,0.80315,0.9030100000000001,524.46002,0.011358,0.033996,0.98864001,0.12434,11.424000000000001,5.2329,97.226997,3.7541,2.0325
2046,-0.046906,0.76034,-0.028655,0.90305,-3043.1,-0.079437,-0.046906,0.31521,1.3137,0.23965999999999998,-0.040452999999999996,-0.1587,0.29648,-0.046906,712.5,0.5122800000000001,1.3152,-0.046906,-0.035704002,46.368,1.0192,0.0,-0.035704002,-0.10592,-0.12089000000000001,0.5122800000000001,0.0,-0.039088,3.4474,0.57458001,-0.071234003,234.69,1.5552,0.60456,0.017221,1.3137,61.633,0.24129,0.013109,0.022241,0.058075,0.0,72.331001,25.962,-0.28106,0.3384,132.52,-0.43641,-0.33219001,0.35105,0.29557,0.643,0.32692,0.32914,-80.268997,0.65009999,-0.19572,0.35439,0.006770999999999999,7.8717,14.059000000000001,82.11799599999999,4.4448,1.7921
4008,-0.015946000000000002,0.83295,-0.07813400000000001,0.66283,-69.949,0.025361,-0.015946000000000002,0.20055,0.61844,0.16705,-7.2e-05,-0.068812,0.18603,-0.015946000000000002,2642.5,0.13813,1.2005,-0.015946000000000002,-0.025784999,17.958,1.1116,-7.2e-05,-0.025784999,0.007989,0.11300999999999999,0.13813,-0.004507,-0.092314,3.983,1.3467,-0.0009180000099999999,116.1,3.1439,0.87466,-0.11010999999999999,0.61844,0.89697,0.30437,-0.17805,0.032992,0.21206999999999998,-0.00011599999999999999,86.14299799999999,68.183998,-0.52407,0.53153,15.244000000000002,-0.13107,-0.21194001,0.18441,0.23174,0.31808000000000003,0.19735999999999998,0.35961,-751.28003,-0.17805,-0.09546,1.0219001,0.82206,20.325,5.3531,136.77,2.6687,0.73068
2645,0.026114,0.36414,0.42822,2.176,-91.08,0.0,0.026114,1.7462,1.2952,0.6358600000000001,0.026114,0.071713,0.051052,0.026114,2010.0,0.18159,2.7462,0.026114,0.020160999,187.23,1.0386,0.0,0.020160999,-0.15822,0.53706,0.18159,,2.0624,2.7042,0.26993001,0.040323000000000005,135.23,2.6991,2.6991,0.0026379999999999997,1.2952,,0.6358600000000001,0.0020369998999999997,0.046335,0.30337,0.0,218.53999,31.302999,0.039304,0.35139000000000004,246.74,-0.040010000000000004,-0.030890999,2.176,0.36414,0.3705,3.0624,3.0624,216.72,0.24118,0.041068,0.76129001,0.0,1.9494,11.66,102.62,3.557,6.2379999999999995
2488,0.14425,0.37523,0.30028,2.2541,35.71,0.45353999999999994,0.14425,1.6097,1.1059,0.60401,0.14425,0.60245,0.1279,0.14425,687.22,0.53113,2.665,0.14425,0.092575997,36.471001,1.247,0.14984,0.092575997,0.45353999999999994,0.60401,0.53113,1.0635,0.6523800000000001,4.9278,0.18657,0.092575997,62.028999999999996,5.8843,0.39931,0.14984,1.569,2.8281,0.7398,0.096159004,0.39596,0.060213,0.096159004,104.22,67.747002,0.92651,1.6038,40.334,0.09479299999999999,0.060835,1.4384,0.23944000000000001,0.16994,1.3123,1.6073,25430.0,0.095783003,0.23881999999999998,0.90421999,0.22480999999999998,10.008,5.3877,56.088001,6.5076,3.3853
2101,0.048163,0.48215,0.2288,2.6365,1.6362,0.0,0.068235,1.074,1.2509,0.51785,0.072436,0.48806000000000005,0.080854997,0.068235,1740.0,0.20976999999999998,2.074,0.068235,0.05455,65.042,0.9942200000000001,0.068196,0.038502998999999996,0.35509,0.42041000000000006,0.16814,16.234,0.36236999999999997,4.7102,0.34870999999999996,0.057815,43.245,8.4402,2.4474,0.070865,1.2509,0.5606899999999999,0.77771,0.056651997999999995,0.3336,0.15897,0.054519001,93.947998,28.905001000000002,0.21606999999999998,1.0421,68.948,0.035292000000000004,0.028214,0.7645,0.13981,0.11848,0.8201700000000001,1.2317,11740.0,0.056651997999999995,0.09300599999999999,0.94621998,0.5018100000000001,5.6117,12.627,40.794998,8.947100000000002,1.9811
1861,0.040924,0.17919000000000002,0.082733,1.4617,56.852,0.10687,0.052096,4.3911,1.0719,0.78682,0.052096,0.29073000000000004,0.33579001,0.052096,265.95,1.3724,5.5808,0.052096,0.071134001,0.0,1.1926,0.046712000000000004,0.055877998,0.13712,0.78682,1.3101,0.6836899999999999,0.11209000000000001,4.2343,0.19633,0.071134001,95.727,3.8129,0.26069000000000003,0.046712000000000004,0.74683,,0.78682,0.063781999,0.22796999999999998,0.024491,0.063781999,110.18,110.18,,1.4617,0.0,-0.14711,-0.20087001,1.4617,0.17919000000000002,0.26226,1.0659999999999998,1.0659999999999998,1419.1,0.067094997,0.052011,0.93291003,0.0,,3.3128,89.304001,4.0872,0.99226
5715,-0.5808300000000001,1.2384,-0.2608,0.7894,-95.669,-0.78569,-0.5808300000000001,-0.19249000000000002,1.8906,-0.23836999999999997,-0.5808300000000001,-0.46903,-0.30722001,-0.5808300000000001,-778.2,-0.46903,0.8075100000000001,-0.5808300000000001,-0.30722001,76.181999,,-0.56805,-0.30722001,-0.5808300000000001,-0.76874,-0.46903,-37.989000000000004,-11.628,2.7648,0.62075001,-0.29930999999999996,297.53,1.9915,1.9915,-0.55148,1.8991,,-0.23836999999999997,-0.29168999,0.05231,-0.07266900000000001,-0.30045,176.22,100.04,-1.4719,0.37096,58.4,-0.56805,-0.30045,0.7894,1.2384,0.50212,-10.628,-10.628,-151.74001,0.19645999,2.4367,0.81200999,0.0,4.7911,3.6485,239.08,1.5267,84.291
2062,0.006515000000000001,0.64207,0.20007,1.374,13.809000000000001,0.0,0.013385,0.5574600000000001,4.4492,0.35793,0.10342,0.025018000000000002,0.0055249999,0.013385,9534.3,0.038283,1.5575,0.013385,0.0030080001000000003,2.2133,2.186,0.047310000000000005,0.001464,0.05515,0.2682,0.027583,0.52545,0.7552399999999999,3.5242,0.086576998,0.0030660001,43.672,8.3578,6.9642,-0.022356,4.4492,39.399,0.3759,-0.0050249998,0.48388000000000003,0.36582,0.010634000000000001,39.067001,36.853001,0.24148000000000003,1.3235,2.2022,0.036114999999999994,0.008116999599999999,1.1449,0.53501,0.11965,1.3511,1.4189,668.90002,-0.0050249998,0.018201,0.99711001,0.050213,164.91,9.9041,43.890999,8.316,16.795
5865,-0.22619,1.2099,-1.1662,0.03611,-2957.9,0.0,-0.22619,-0.17351,0.1421,-0.20993,-0.1529,-0.18695,-0.51488,-0.22619,-6036.1,-0.06047,0.82649,-0.22619,-1.5918,0.0,,-0.15287,-1.5918,-0.22619,-0.22619,-0.06047,-2.0857,-1.2195,2.4877,8.329000500000001,-1.0759999999999998,1497.2,0.24379,0.24379,-0.15287,0.1421,,-0.20993,-1.0757999,0.021779,247.95,-1.0757999,44.539001,44.539001,,0.021779,0.0,-0.3059,-2.1526999,0.03611,1.2099,4.1019,-0.21952,-0.21952,-358.48999,-1.0757999,1.0775,2.0757999,0.0,,8.1951,3107.8,0.11744,0.14859
5807,0.018283,0.47326,0.012126999999999999,1.026,-61.231,0.0,0.02267,1.113,2.0093,0.52674,0.035079,0.048514999999999996,0.025568999,0.02267,3362.3,0.10855999999999999,2.113,0.02267,0.011283,61.011002000000005,0.71609,0.035079,0.0090990001,1.22,0.092894,0.099286,2.8268,0.023294,2.0926,0.23393001,0.017459,86.63,4.2361,4.1826,0.040476,2.0093,,0.52674,0.020145001000000003,0.024171,0.24731999999999998,0.017459,85.03600300000001,24.025,0.054437,0.3072,61.93,0.006374,0.0031729999,1.013,0.46728000000000003,0.23606999999999997,1.0118,1.0118,1.501,0.020145001000000003,0.034710000000000005,0.99133003,0.0,5.9825,15.192,84.885002,4.2999,3.8595
121,0.069936,0.23464000000000002,0.39305,2.8863,78.944,0.0,0.08091799999999999,3.2618,0.94557,0.76536,0.12047999999999999,0.38833,0.12675001,0.08091799999999999,714.5700000000002,0.5108,4.2618,0.08091799999999999,0.08557599800000001,99.559998,1.0496,0.08822100000000001,0.073962003,0.0,0.75377,0.46398999999999996,2.23,0.98614,5.0308,0.19704001,0.092334002,118.17,3.2552,2.8908,0.30196999999999996,0.94557,173.95,0.7673300000000001,0.31935,0.24408000000000002,0.06151,0.09329900099999999,212.52,112.96,0.27115,1.6485,138.79,0.049285,0.052122000999999994,2.5632,0.20836999999999997,0.3072,1.9202,1.9252,2.8863001,0.31935,0.091377,0.72580999,0.0025800000000000003,3.6661,3.2311,80.433998,4.5379,2.3724
929,0.097328,0.34809,0.46753,6.6264,79.018,0.02823,0.097328,1.8728,1.3283,0.65191,0.099874,1.1713,0.091950998,0.097328,1040.3,0.35088,2.8728,0.097328,0.07327400099999999,66.443001,1.3052,7e-06,0.07327400099999999,0.1332,0.61592,0.35088,0.002688,1.0404,5.1646,0.19382,0.1646,29.773000000000003,12.259,2.9266,0.073519,1.3283,2.3989,0.78065,0.055349998,1.1821,0.46758999999999995,4.9999999000000005e-06,124.32,57.875,0.40253,3.7166,86.633,-0.024801,-0.018672001,1.5819,0.083096,0.08157,1.4507,1.7372,68299.0,0.23305,0.1493,0.77822,0.19748,5.4934,6.3067,22.834,15.985,2.9558
2033,0.067682,0.45975,0.5322600000000001,2.1655,92.11399999999999,0.0,0.08355800000000001,1.1751,2.1108,0.54025,0.08355800000000001,0.18297,0.043076000999999996,0.08355800000000001,1845.6,0.19777,2.1751,0.08355800000000001,0.039586,0.70652002,1.5808,0.08354600000000001,0.032064999999999996,0.33266,0.4381,0.16324,,48.159,2.6897,-0.026459998999999998,0.039586,81.77800000000002,4.4633,4.4336,0.072473,2.1108,,0.54025,0.034333999999999996,1.1476,0.16857,0.039579999,80.378998,79.672997,16.565,2.1565,0.73164,0.076179,0.036090001000000003,2.151,0.45669,0.22405,48.881,48.881,260.54001,0.034333999999999996,0.12528,0.96061999,0.0,516.61,4.5812,78.970001,4.622,190.99
1636,0.06718400000000001,0.5536800000000001,0.11052000000000001,1.2296,-42.175,0.0,0.087383,0.80608,2.1216,0.44632,0.11557,0.18152000000000001,0.059863001,0.087383,1591.2,0.22938000000000003,1.8061,0.087383,0.041187,28.427,1.1086,0.11034000000000001,0.031667002,0.44809,0.4027,0.1929,3.9138,0.27084,3.7296,0.24900999999999998,0.05248900099999999,87.194,4.1861,3.6396,0.10642,2.1216,5.9029,0.5186,0.050161999000000006,0.41983000000000004,0.12307,0.052007001,67.064003,38.637001,0.40660999999999997,0.88635,29.928,0.070716,0.033332001,1.0691,0.4814,0.23889000000000002,1.0937,1.2708,592.98999,0.050161999000000006,0.15053,0.95920002,0.16196,12.84,9.4468,82.82,4.4071,5.199
4082,0.1259,0.018722,0.34064,19.195,206.92,0.0,0.14958,52.413999999999994,0.72833,0.9812799999999999,0.14958,7.9895,0.23542,0.14958,39.853,9.1586,53.413999999999994,0.14958,0.20536999,1.885,1.1942,0.13055,0.17285999999999999,0.20385999999999999,0.94681,7.8937,,0.53173,3.1615,-0.41568999999999995,0.20536999,11.414000000000001,31.979,31.979,0.12962,0.72833,,0.9812799999999999,0.17797001,17.456,0.0040939999999999995,0.17924,16.315001000000002,14.43,33.47,18.994,2.2931,0.10865999999999999,0.14918999,19.195,0.018722,0.03127,1.5317,1.5317,494.10000999999994,0.17797001,0.1283,0.80010998,0.0,193.63,25.295,9.3823996,38.903,1.1369
2670,0.075275,0.34621999999999997,0.19618,1.6031,13.804,0.21408000000000002,0.075275,1.8426,1.0406,0.63794,0.075275,0.23141,0.070910998,0.075275,1102.3,0.33111999999999997,2.8884,0.075275,0.046562001,28.816,1.3713,0.088113,0.046562001,0.21408000000000002,0.63794,0.33111999999999997,0.56716,0.40996000000000005,4.4409,0.14455999,0.046562001,76.42400000000002,4.776,0.2545,0.088113,1.6595,18.816,0.65887,0.054503000999999995,0.37814000000000003,0.08929,0.054503000999999995,89.961998,61.146,0.5897899999999999,1.2107,29.986,0.048748,0.030153001000000002,1.5062,0.32529,0.20938,1.3331,1.3769,5414.7002,0.039030001,0.11800000000000001,0.96096998,0.03281,12.667,5.9693,73.441002,4.97,3.3784
5656,-0.038906,0.3387,0.003675,1.0109,-25.997,-0.042012,-0.039273,1.9525,1.1886,0.6613,-0.00895,-0.11612,-0.031776998,-0.039273,-3273.0,-0.11152000000000001,2.9525,-0.039273,-0.033041,27.631001,,-0.00895,-0.032733001,-0.039273,0.28725,-0.11044000000000001,-0.29516,0.005584,4.0029,0.21416999,-0.017052,105.93,3.5631,3.5579,0.023241,1.1961,,0.6613,0.019553,0.25054,-1.5158,-0.0075300001,78.962997,51.332001,-0.43238999999999994,0.51659,27.254,-0.010452,-0.0087930001,1.0094,0.3382,0.28065,1.0048,1.0048,37.0,0.019554,-0.058833,1.0075001000000001,0.0,13.21,7.1105,103.85,3.5145,1.8061
5479,0.13963,0.25081,0.25848000000000004,2.2523,31.714000000000002,0.0,0.18239,2.9871,1.546,0.7491899999999999,0.18930999999999998,0.8836299999999999,0.14647999,0.18239,404.25,0.9029,3.9871,0.18239,0.11798,32.361,1.4354,0.18922,0.09031599800000001,0.40733,0.7439100000000001,0.7324,27.34,0.48303999999999997,3.9757,0.14906,0.1213,55.673,6.6214,5.4493,0.19274000000000002,1.556,9.8074,0.78262,0.12467,0.12237,0.035838,0.12239000000000001,103.8,71.433998,1.0187,1.5882,36.605,0.14515,0.09389100199999999,1.8536,0.20640999999999998,0.15102000000000002,1.4001,1.4625,2443.8999,0.12467,0.18637,0.88279003,0.044616,11.279000000000002,5.1096,48.731998,7.4899,2.8891
1663,0.13437000000000002,0.57023,0.24148000000000003,1.7930000000000001,50.924,0.0,0.13437000000000002,0.75369,1.3272,0.42977,0.14129,0.44126000000000004,0.16135,0.13437000000000002,971.97,0.37553000000000003,1.7537,0.13437000000000002,0.10124,19.957001,1.2338,0.1372,0.10124,0.33431,0.071541,0.37553000000000003,19.827,0.53188,3.8855,0.32879999,0.10590999999999999,88.17,4.1397,2.2107,0.066579,1.3272,6.2673,0.50531,0.050166,0.4457,0.087608,0.10338,112.83,92.875,1.8517,1.5547,21.011,0.057433000000000005,0.043274999,0.9575,0.30451,0.24156,0.9466200000000001,1.113,1855.0,0.050165000999999994,0.31265,0.90420997,0.17577,18.289,3.93,83.747002,4.3584,2.9232
208,0.054676,0.10714000000000001,0.54237,6.0623,145.19,0.09805599999999999,0.068018,7.8377,0.9415,0.83972,0.068018,0.6348600000000001,0.14758,0.068018,250.26,1.4585,9.3337,0.068018,0.06424000099999999,38.389,0.9685299999999999,0.0554,0.051639002,0.1265,0.83972,1.3339,0.49262,1.5475,4.2113,-0.09809800199999999,0.06424000099999999,34.773,10.497,0.5170899999999999,0.0554,1.1946,,0.83972,0.052322,2.0913,0.024522,0.052322,146.66,108.28,0.49099,5.0229,36.143,-0.032841,-0.031016000000000002,6.0623,0.10714000000000001,0.09526799999999999,2.3959,2.3959,8822.7002,-0.06213,0.065112,1.0621001,0.0,9.508,3.3710000000000004,36.932999,9.8827,3.0210000000000004
947,0.31583,0.67118,0.22773000000000002,1.5253,5.1233,0.49431,0.31583,0.43863,1.2288,0.2944,0.31583,0.72855,0.18863,0.31583,702.11,0.51986,1.4899,0.31583,0.17073999,39.258998999999996,1.2183,0.33442,0.17073999,0.49301000000000006,0.2944,0.51986,2.2215,0.67223,4.3639,0.29769999,0.17073999,105.11,3.4725,0.49826000000000004,0.33442,1.8761,1.9451,0.5320600000000001,0.18079001,0.29603,0.060042,0.18079001,105.15,65.896004,1.5874,1.0664,48.24,0.30133000000000004,0.1629,0.98519,0.43351000000000006,0.28798,0.8690399999999999,1.5706,5263.8999,0.18617999999999998,1.0728,0.81382,0.8073,9.2972,5.539,85.542,4.2669,5.4603
2562,-0.34863,1.4673,-0.6000300000000001,0.58995,-87.241,-0.80433,-0.34863,-0.3185,3.2503,-0.46735,-0.34838,-0.23824,-0.09742,-0.34863,-1691.4,-0.2158,0.6815,-0.34863,-0.10726,28.438999,0.7128,-0.34838,-0.10726,-1.153,-0.91974,-0.2158,-1395.1,-4.3892,2.4414,0.4224,-0.10718,146.49,2.4916,2.4848,-0.39564,3.2503,,-0.46735,-0.12172000000000001,0.07990900000000001,-0.15459,-0.10718,83.813004,55.374001,-1.3766,0.41689,25.353,-0.38035,-0.11702,0.58834,1.4633,0.40135,-3.4186,-3.4186,-165.8,-0.12172000000000001,0.74597,1.1049,0.0,12.835,6.5916,164.33,2.2212,23.776
5366,-0.14575,0.8346100000000001,-0.15392999999999998,0.8155600000000001,-81.723,-0.16016,-0.13613,0.19152,1.0169,0.15984,-0.13613,-0.16310999999999998,-0.059011000999999993,-0.13613,-2554.7,-0.14287,1.1982,-0.13613,-0.067368001,52.955002,0.98855,0.029501,-0.072126001,-0.15045,0.15984,-0.15439,0.14845,-0.48207,4.8687,0.41084,-0.067368001,153.29,2.381,0.035347,0.029501,2.0287,,0.15984,0.014599,0.005502,0.59149,0.014599,122.12,69.165001,-0.49713999999999997,0.46429,53.848,0.012612,0.006242,0.8155600000000001,0.8346100000000001,0.41999,0.50058,0.50058,-11377.0,0.016572,-0.91181,0.98343003,0.0,6.8926,5.2772,150.75,2.4212,6.3282
2636,0.36186999999999997,0.014146,0.98585,70.69,-410.68,-0.16028,0.36186999999999997,69.69,1.9015,0.98585,0.36241,25.581,0.63549,0.36186999999999997,4.273,85.42,70.69,0.36186999999999997,0.19030999999999998,4.3000998,1.7086,0.0,0.19030999999999998,0.36379,0.58782,85.42,0.0,,2.099,-0.44966999,0.42027,2647.4,0.13787,0.13787,0.039167,1.9015,,0.98585,0.020597999999999998,61.443000000000005,0.000557,0.0,25.108,20.808001,16.154,69.106,4192.3,-0.84651,-0.44518,70.69,0.014146,7.2531,,,123.84,0.99896997,0.36707,0.005204,0.0,84.883,17.541,2.7154,134.42,
3671,0.086352,0.23401999999999998,0.7094,4.0313,13.515,0.17945999999999998,0.10849,3.1363,1.0291,0.73397,0.10849,0.4636,0.038766,0.10849,681.27,0.53576,4.2731,0.10849,0.033544999,36.998001,1.0948,0.089154,0.026698998999999998,0.22824,0.73397,0.44116000000000005,0.28367,12.538,4.2633,0.07123500099999999,0.033544999,27.178,13.43,0.38097,0.089154,3.2862,,0.73397,0.027566001,1.1445,0.072555,0.027566001,76.24299599999999,39.244999,0.2634,2.6304,38.074,0.072267,0.022344001000000002,4.0313,0.23401999999999998,0.074461,12.972000000000001,12.972000000000001,13006.0,0.028255001000000002,0.11765,0.97174001,0.0,9.8654,9.3006,26.41,13.82,57.161
